Time,id,detection_level
1711147115.5217073,29,1
1711147115.5217073,47,1
1711147115.5217073,56,1
1711147115.5217073,58,1
1711147115.5217073,59,1
1711147115.571679,2,1
1711147115.571679,6,1
1711147115.571679,8,1
1711147115.571679,12,1
1711147115.571679,25,1
1711147115.571679,26,1
1711147115.571679,29,1
1711147115.571679,47,1
1711147115.571679,53,1
1711147115.571679,56,1
1711147115.571679,58,1
1711147115.571679,59,1
1711147115.622028,2,1
1711147115.622028,6,1
1711147115.622028,12,1
1711147115.622028,18,1
1711147115.622028,25,1
1711147115.622028,26,1
1711147115.622028,29,1
1711147115.622028,47,1
1711147115.622028,56,1
1711147115.622028,58,1
1711147115.622028,59,1
1711147115.6717834,2,1
1711147115.6717834,6,1
1711147115.6717834,12,1
1711147115.6717834,18,1
1711147115.6717834,23,1
1711147115.6717834,25,1
1711147115.6717834,26,1
1711147115.6717834,29,1
1711147115.6717834,30,1
1711147115.6717834,47,1
1711147115.6717834,56,1
1711147115.6717834,58,1
1711147115.6717834,59,1
1711147115.721629,2,1
1711147115.721629,6,1
1711147115.721629,12,1
1711147115.721629,18,1
1711147115.721629,25,1
1711147115.721629,26,1
1711147115.721629,29,1
1711147115.721629,43,1
1711147115.721629,47,1
1711147115.721629,56,1
1711147115.721629,58,1
1711147115.721629,59,1
1711147115.7707756,2,1
1711147115.7707756,6,1
1711147115.7707756,12,1
1711147115.7707756,18,1
1711147115.7707756,25,1
1711147115.7707756,26,1
1711147115.7707756,43,1
1711147115.7707756,47,1
1711147115.7707756,48,1
1711147115.7707756,56,1
1711147115.7707756,58,1
1711147115.7707756,59,1
1711147115.821861,2,1
1711147115.821861,6,1
1711147115.821861,12,1
1711147115.821861,18,1
1711147115.821861,25,1
1711147115.821861,26,1
1711147115.821861,42,1
1711147115.821861,43,1
1711147115.821861,47,1
1711147115.821861,48,1
1711147115.821861,51,1
1711147115.821861,56,1
1711147115.821861,58,1
1711147115.821861,59,1
1711147115.870932,2,1
1711147115.870932,6,1
1711147115.870932,12,1
1711147115.870932,18,1
1711147115.870932,25,1
1711147115.870932,26,1
1711147115.870932,43,1
1711147115.870932,47,1
1711147115.870932,48,1
1711147115.870932,51,1
1711147115.870932,56,1
1711147115.870932,58,1
1711147115.870932,59,1
1711147115.9218123,2,1
1711147115.9218123,6,1
1711147115.9218123,12,1
1711147115.9218123,18,1
1711147115.9218123,25,1
1711147115.9218123,26,1
1711147115.9218123,43,1
1711147115.9218123,47,1
1711147115.9218123,48,1
1711147115.9218123,51,1
1711147115.9218123,56,1
1711147115.9218123,58,1
1711147115.9218123,59,1
1711147115.9717166,2,1
1711147115.9717166,6,1
1711147115.9717166,12,1
1711147115.9717166,18,1
1711147115.9717166,19,1
1711147115.9717166,25,1
1711147115.9717166,26,1
1711147115.9717166,43,1
1711147115.9717166,47,1
1711147115.9717166,48,1
1711147115.9717166,56,1
1711147115.9717166,58,1
1711147115.9717166,59,1
1711147116.0219269,2,1
1711147116.0219269,6,1
1711147116.0219269,12,1
1711147116.0219269,18,1
1711147116.0219269,25,1
1711147116.0219269,26,1
1711147116.0219269,43,1
1711147116.0219269,47,1
1711147116.0219269,56,1
1711147116.0219269,58,1
1711147116.0219269,59,1
1711147116.0717795,2,1
1711147116.0717795,6,1
1711147116.0717795,12,1
1711147116.0717795,18,1
1711147116.0717795,25,1
1711147116.0717795,26,1
1711147116.0717795,40,1
1711147116.0717795,43,1
1711147116.0717795,47,1
1711147116.0717795,56,1
1711147116.0717795,58,1
1711147116.0717795,59,1
1711147116.1218736,2,1
1711147116.1218736,6,1
1711147116.1218736,12,1
1711147116.1218736,18,1
1711147116.1218736,25,1
1711147116.1218736,26,1
1711147116.1218736,39,1
1711147116.1218736,40,1
1711147116.1218736,43,1
1711147116.1218736,45,1
1711147116.1218736,47,1
1711147116.1218736,56,1
1711147116.1218736,58,1
1711147116.1218736,59,1
1711147116.1218736,60,1
1711147116.170786,2,1
1711147116.170786,6,1
1711147116.170786,12,1
1711147116.170786,18,1
1711147116.170786,25,1
1711147116.170786,26,1
1711147116.170786,40,1
1711147116.170786,43,1
1711147116.170786,45,1
1711147116.170786,47,1
1711147116.170786,50,1
1711147116.170786,56,1
1711147116.170786,58,1
1711147116.170786,59,1
1711147116.170786,63,1
1711147116.2216623,2,1
1711147116.2216623,3,1
1711147116.2216623,6,1
1711147116.2216623,12,1
1711147116.2216623,18,1
1711147116.2216623,25,1
1711147116.2216623,26,1
1711147116.2216623,40,1
1711147116.2216623,43,1
1711147116.2216623,44,1
1711147116.2216623,45,1
1711147116.2216623,47,1
1711147116.2216623,56,1
1711147116.2216623,58,1
1711147116.2216623,59,1
1711147116.2709234,2,1
1711147116.2709234,6,1
1711147116.2709234,12,1
1711147116.2709234,18,1
1711147116.2709234,25,1
1711147116.2709234,26,1
1711147116.2709234,40,1
1711147116.2709234,43,1
1711147116.2709234,47,1
1711147116.2709234,56,1
1711147116.2709234,58,1
1711147116.2709234,59,1
1711147116.3218696,2,1
1711147116.3218696,6,1
1711147116.3218696,12,1
1711147116.3218696,18,1
1711147116.3218696,25,1
1711147116.3218696,26,1
1711147116.3218696,38,1
1711147116.3218696,43,1
1711147116.3218696,47,1
1711147116.3218696,56,1
1711147116.3218696,59,1
1711147116.3717234,2,1
1711147116.3717234,6,1
1711147116.3717234,12,1
1711147116.3717234,18,1
1711147116.3717234,25,1
1711147116.3717234,26,1
1711147116.3717234,34,1
1711147116.3717234,41,1
1711147116.3717234,43,1
1711147116.3717234,47,1
1711147116.3717234,56,1
1711147116.3717234,59,1
1711147116.4219048,2,1
1711147116.4219048,6,1
1711147116.4219048,12,1
1711147116.4219048,18,1
1711147116.4219048,25,1
1711147116.4219048,26,1
1711147116.4219048,43,1
1711147116.4219048,47,1
1711147116.4219048,56,1
1711147116.4219048,59,1
1711147116.4718184,2,1
1711147116.4718184,6,1
1711147116.4718184,12,1
1711147116.4718184,18,1
1711147116.4718184,25,1
1711147116.4718184,26,1
1711147116.4718184,43,1
1711147116.4718184,47,1
1711147116.4718184,56,1
1711147116.4718184,59,1
1711147116.4718184,61,1
1711147116.5217466,2,1
1711147116.5217466,4,1
1711147116.5217466,6,1
1711147116.5217466,11,1
1711147116.5217466,12,1
1711147116.5217466,18,1
1711147116.5217466,25,1
1711147116.5217466,26,1
1711147116.5217466,43,1
1711147116.5217466,47,1
1711147116.5217466,56,1
1711147116.5217466,59,1
1711147116.5217466,61,1
1711147116.571718,2,1
1711147116.571718,6,1
1711147116.571718,12,1
1711147116.571718,18,1
1711147116.571718,20,1
1711147116.571718,25,1
1711147116.571718,26,1
1711147116.571718,43,1
1711147116.571718,47,1
1711147116.571718,56,1
1711147116.571718,59,1
1711147116.571718,61,1
1711147116.621897,2,1
1711147116.621897,6,1
1711147116.621897,12,1
1711147116.621897,18,1
1711147116.621897,25,1
1711147116.621897,26,1
1711147116.621897,43,1
1711147116.621897,47,1
1711147116.621897,56,1
1711147116.621897,59,1
1711147116.621897,61,1
1711147116.6719584,2,1
1711147116.6719584,6,1
1711147116.6719584,12,1
1711147116.6719584,18,1
1711147116.6719584,22,1
1711147116.6719584,25,1
1711147116.6719584,26,1
1711147116.6719584,35,1
1711147116.6719584,43,1
1711147116.6719584,47,1
1711147116.6719584,56,1
1711147116.6719584,59,1
1711147116.6719584,61,1
1711147116.6719584,62,1
1711147116.6719584,64,1
1711147116.7219768,2,1
1711147116.7219768,5,1
1711147116.7219768,6,1
1711147116.7219768,7,1
1711147116.7219768,12,1
1711147116.7219768,18,1
1711147116.7219768,25,1
1711147116.7219768,26,1
1711147116.7219768,43,1
1711147116.7219768,47,1
1711147116.7219768,49,1
1711147116.7219768,56,1
1711147116.7219768,59,1
1711147116.7717605,2,1
1711147116.7717605,6,1
1711147116.7717605,12,1
1711147116.7717605,18,1
1711147116.7717605,25,1
1711147116.7717605,26,1
1711147116.7717605,43,1
1711147116.7717605,47,1
1711147116.7717605,56,1
1711147116.7717605,59,1
1711147116.8217409,2,1
1711147116.8217409,6,1
1711147116.8217409,12,1
1711147116.8217409,18,1
1711147116.8217409,25,1
1711147116.8217409,26,1
1711147116.8217409,43,1
1711147116.8217409,47,1
1711147116.8217409,56,1
1711147116.8217409,59,1
1711147116.8717515,2,1
1711147116.8717515,6,1
1711147116.8717515,12,1
1711147116.8717515,13,1
1711147116.8717515,18,1
1711147116.8717515,25,1
1711147116.8717515,26,1
1711147116.8717515,43,1
1711147116.8717515,46,1
1711147116.8717515,47,1
1711147116.8717515,56,1
1711147116.8717515,59,1
1711147116.921921,2,1
1711147116.921921,6,1
1711147116.921921,12,1
1711147116.921921,15,1
1711147116.921921,25,1
1711147116.921921,26,1
1711147116.921921,43,1
1711147116.921921,47,1
1711147116.921921,52,1
1711147116.921921,55,1
1711147116.921921,56,1
1711147116.921921,59,1
1711147116.9708626,2,1
1711147116.9708626,6,1
1711147116.9708626,12,1
1711147116.9708626,14,1
1711147116.9708626,15,1
1711147116.9708626,21,1
1711147116.9708626,25,1
1711147116.9708626,26,1
1711147116.9708626,43,1
1711147116.9708626,47,1
1711147116.9708626,52,1
1711147116.9708626,56,1
1711147116.9708626,59,1
1711147117.0217686,2,1
1711147117.0217686,6,1
1711147117.0217686,12,1
1711147117.0217686,14,1
1711147117.0217686,15,1
1711147117.0217686,16,1
1711147117.0217686,21,1
1711147117.0217686,24,1
1711147117.0217686,25,1
1711147117.0217686,26,1
1711147117.0217686,43,1
1711147117.0217686,47,1
1711147117.0217686,52,1
1711147117.0217686,56,1
1711147117.0217686,59,1
1711147117.0708106,2,1
1711147117.0708106,6,1
1711147117.0708106,12,1
1711147117.0708106,14,1
1711147117.0708106,21,1
1711147117.0708106,25,1
1711147117.0708106,26,1
1711147117.0708106,43,1
1711147117.0708106,47,1
1711147117.0708106,52,1
1711147117.0708106,56,1
1711147117.0708106,59,1
1711147117.121812,2,1
1711147117.121812,6,1
1711147117.121812,12,1
1711147117.121812,14,1
1711147117.121812,21,1
1711147117.121812,25,1
1711147117.121812,26,1
1711147117.121812,43,1
1711147117.121812,47,1
1711147117.121812,52,1
1711147117.121812,56,1
1711147117.121812,59,1
1711147117.1718657,2,1
1711147117.1718657,6,1
1711147117.1718657,12,1
1711147117.1718657,14,1
1711147117.1718657,21,1
1711147117.1718657,25,1
1711147117.1718657,26,1
1711147117.1718657,32,1
1711147117.1718657,36,1
1711147117.1718657,43,1
1711147117.1718657,47,1
1711147117.1718657,52,1
1711147117.1718657,56,1
1711147117.1718657,57,1
1711147117.1718657,59,1
1711147117.2208202,2,1
1711147117.2208202,6,1
1711147117.2208202,12,1
1711147117.2208202,14,1
1711147117.2208202,25,1
1711147117.2208202,26,1
1711147117.2208202,33,1
1711147117.2208202,43,1
1711147117.2208202,47,1
1711147117.2208202,52,1
1711147117.2208202,56,1
1711147117.2208202,59,1
1711147117.2719717,2,1
1711147117.2719717,6,1
1711147117.2719717,12,1
1711147117.2719717,14,1
1711147117.2719717,25,1
1711147117.2719717,26,1
1711147117.2719717,33,1
1711147117.2719717,43,1
1711147117.2719717,47,1
1711147117.2719717,52,1
1711147117.2719717,56,1
1711147117.2719717,59,1
1711147117.3219104,2,1
1711147117.3219104,6,1
1711147117.3219104,12,1
1711147117.3219104,14,1
1711147117.3219104,25,1
1711147117.3219104,26,1
1711147117.3219104,33,1
1711147117.3219104,37,1
1711147117.3219104,43,1
1711147117.3219104,47,1
1711147117.3219104,52,1
1711147117.3219104,56,1
1711147117.3219104,59,1
1711147117.3718903,2,1
1711147117.3718903,6,1
1711147117.3718903,12,1
1711147117.3718903,14,1
1711147117.3718903,25,1
1711147117.3718903,26,1
1711147117.3718903,33,1
1711147117.3718903,37,1
1711147117.3718903,43,1
1711147117.3718903,47,1
1711147117.3718903,52,1
1711147117.3718903,56,1
1711147117.3718903,59,1
1711147117.422178,2,1
1711147117.422178,6,1
1711147117.422178,12,1
1711147117.422178,14,1
1711147117.422178,25,1
1711147117.422178,26,1
1711147117.422178,33,1
1711147117.422178,37,1
1711147117.422178,43,1
1711147117.422178,47,1
1711147117.422178,52,1
1711147117.422178,56,1
1711147117.422178,59,1
1711147117.4721742,2,1
1711147117.4721742,6,1
1711147117.4721742,10,1
1711147117.4721742,12,1
1711147117.4721742,14,1
1711147117.4721742,17,1
1711147117.4721742,25,1
1711147117.4721742,26,1
1711147117.4721742,33,1
1711147117.4721742,43,1
1711147117.4721742,47,1
1711147117.4721742,52,1
1711147117.4721742,54,1
1711147117.4721742,56,1
1711147117.4721742,59,1
1711147117.5220034,6,1
1711147117.5220034,9,1
1711147117.5220034,12,1
1711147117.5220034,14,1
1711147117.5220034,17,1
1711147117.5220034,25,1
1711147117.5220034,26,1
1711147117.5220034,33,1
1711147117.5220034,43,1
1711147117.5220034,47,1
1711147117.5220034,52,1
1711147117.5220034,56,1
1711147117.5220034,59,1
1711147117.572128,6,1
1711147117.572128,9,1
1711147117.572128,12,1
1711147117.572128,14,1
1711147117.572128,17,1
1711147117.572128,25,1
1711147117.572128,26,1
1711147117.572128,31,1
1711147117.572128,33,1
1711147117.572128,43,1
1711147117.572128,47,1
1711147117.572128,52,1
1711147117.572128,56,1
1711147117.572128,59,1
1711147117.622107,1,1
1711147117.622107,6,1
1711147117.622107,9,1
1711147117.622107,12,1
1711147117.622107,14,1
1711147117.622107,25,1
1711147117.622107,26,1
1711147117.622107,28,1
1711147117.622107,33,1
1711147117.622107,43,1
1711147117.622107,47,1
1711147117.622107,52,1
1711147117.622107,56,1
1711147117.622107,59,1
1711147117.6722474,6,1
1711147117.6722474,8,1
1711147117.6722474,9,1
1711147117.6722474,12,1
1711147117.6722474,14,1
1711147117.6722474,25,1
1711147117.6722474,26,1
1711147117.6722474,27,1
1711147117.6722474,28,1
1711147117.6722474,33,1
1711147117.6722474,43,1
1711147117.6722474,47,1
1711147117.6722474,52,1
1711147117.6722474,56,1
1711147117.6722474,59,1
1711147117.7211344,6,1
1711147117.7211344,9,1
1711147117.7211344,12,1
1711147117.7211344,14,1
1711147117.7211344,23,1
1711147117.7211344,25,1
1711147117.7211344,26,1
1711147117.7211344,28,1
1711147117.7211344,30,1
1711147117.7211344,33,1
1711147117.7211344,43,1
1711147117.7211344,47,1
1711147117.7211344,52,1
1711147117.7211344,53,1
1711147117.7211344,56,1
1711147117.7211344,59,1
1711147117.771147,6,1
1711147117.771147,9,1
1711147117.771147,12,1
1711147117.771147,14,1
1711147117.771147,25,1
1711147117.771147,26,1
1711147117.771147,28,1
1711147117.771147,33,1
1711147117.771147,43,1
1711147117.771147,47,1
1711147117.771147,52,1
1711147117.771147,56,1
1711147117.771147,59,1
1711147117.821641,6,1
1711147117.821641,9,1
1711147117.821641,12,1
1711147117.821641,14,1
1711147117.821641,25,1
1711147117.821641,26,1
1711147117.821641,28,1
1711147117.821641,29,1
1711147117.821641,33,1
1711147117.821641,42,1
1711147117.821641,43,1
1711147117.821641,47,1
1711147117.821641,52,1
1711147117.821641,56,1
1711147117.821641,59,1
1711147117.871132,6,1
1711147117.871132,9,1
1711147117.871132,12,1
1711147117.871132,14,1
1711147117.871132,25,1
1711147117.871132,26,1
1711147117.871132,29,1
1711147117.871132,33,1
1711147117.871132,42,1
1711147117.871132,43,1
1711147117.871132,47,1
1711147117.871132,48,1
1711147117.871132,51,1
1711147117.871132,52,1
1711147117.871132,56,1
1711147117.871132,59,1
1711147117.922001,6,1
1711147117.922001,9,1
1711147117.922001,12,1
1711147117.922001,14,1
1711147117.922001,19,1
1711147117.922001,25,1
1711147117.922001,26,1
1711147117.922001,29,1
1711147117.922001,33,1
1711147117.922001,42,1
1711147117.922001,43,1
1711147117.922001,47,1
1711147117.922001,52,1
1711147117.922001,56,1
1711147117.922001,59,1
1711147117.971913,6,1
1711147117.971913,9,1
1711147117.971913,12,1
1711147117.971913,14,1
1711147117.971913,25,1
1711147117.971913,26,1
1711147117.971913,33,1
1711147117.971913,39,1
1711147117.971913,42,1
1711147117.971913,43,1
1711147117.971913,47,1
1711147117.971913,52,1
1711147117.971913,56,1
1711147117.971913,59,1
1711147117.971913,60,1
1711147118.0221682,6,1
1711147118.0221682,9,1
1711147118.0221682,12,1
1711147118.0221682,14,1
1711147118.0221682,25,1
1711147118.0221682,26,1
1711147118.0221682,33,1
1711147118.0221682,43,1
1711147118.0221682,47,1
1711147118.0221682,50,1
1711147118.0221682,52,1
1711147118.0221682,56,1
1711147118.0221682,59,1
1711147118.0720923,6,1
1711147118.0720923,9,1
1711147118.0720923,12,1
1711147118.0720923,14,1
1711147118.0720923,25,1
1711147118.0720923,33,1
1711147118.0720923,43,1
1711147118.0720923,47,1
1711147118.0720923,52,1
1711147118.0720923,56,1
1711147118.0720923,59,1
1711147118.0720923,63,1
1711147118.122056,3,1
1711147118.122056,6,1
1711147118.122056,9,1
1711147118.122056,12,1
1711147118.122056,14,1
1711147118.122056,25,1
1711147118.122056,33,1
1711147118.122056,43,1
1711147118.122056,44,1
1711147118.122056,45,1
1711147118.122056,47,1
1711147118.122056,52,1
1711147118.122056,56,1
1711147118.122056,59,1
1711147118.122056,63,1
1711147118.1718023,6,1
1711147118.1718023,9,1
1711147118.1718023,12,1
1711147118.1718023,14,1
1711147118.1718023,25,1
1711147118.1718023,33,1
1711147118.1718023,40,1
1711147118.1718023,43,1
1711147118.1718023,44,1
1711147118.1718023,47,1
1711147118.1718023,52,1
1711147118.1718023,56,1
1711147118.1718023,58,1
1711147118.1718023,59,1
1711147118.1718023,63,1
1711147118.2218928,6,1
1711147118.2218928,9,1
1711147118.2218928,12,1
1711147118.2218928,14,1
1711147118.2218928,25,1
1711147118.2218928,33,1
1711147118.2218928,34,1
1711147118.2218928,38,1
1711147118.2218928,40,1
1711147118.2218928,43,1
1711147118.2218928,44,1
1711147118.2218928,47,1
1711147118.2218928,52,1
1711147118.2218928,56,1
1711147118.2218928,59,1
1711147118.2218928,63,1
1711147118.2718947,6,1
1711147118.2718947,9,1
1711147118.2718947,12,1
1711147118.2718947,14,1
1711147118.2718947,25,1
1711147118.2718947,33,1
1711147118.2718947,40,1
1711147118.2718947,41,1
1711147118.2718947,43,1
1711147118.2718947,44,1
1711147118.2718947,47,1
1711147118.2718947,52,1
1711147118.2718947,56,1
1711147118.2718947,59,1
1711147118.3221474,4,1
1711147118.3221474,6,1
1711147118.3221474,9,1
1711147118.3221474,11,1
1711147118.3221474,12,1
1711147118.3221474,14,1
1711147118.3221474,25,1
1711147118.3221474,33,1
1711147118.3221474,40,1
1711147118.3221474,41,1
1711147118.3221474,43,1
1711147118.3221474,44,1
1711147118.3221474,47,1
1711147118.3221474,52,1
1711147118.3221474,56,1
1711147118.3221474,59,1
1711147118.3721085,4,1
1711147118.3721085,6,1
1711147118.3721085,9,1
1711147118.3721085,12,1
1711147118.3721085,14,1
1711147118.3721085,20,1
1711147118.3721085,25,1
1711147118.3721085,33,1
1711147118.3721085,40,1
1711147118.3721085,41,1
1711147118.3721085,43,1
1711147118.3721085,44,1
1711147118.3721085,47,1
1711147118.3721085,56,1
1711147118.3721085,59,1
1711147118.3721085,61,1
1711147118.42205,4,1
1711147118.42205,6,1
1711147118.42205,9,1
1711147118.42205,12,1
1711147118.42205,14,1
1711147118.42205,22,1
1711147118.42205,25,1
1711147118.42205,33,1
1711147118.42205,35,1
1711147118.42205,40,1
1711147118.42205,41,1
1711147118.42205,43,1
1711147118.42205,44,1
1711147118.42205,47,1
1711147118.42205,56,1
1711147118.42205,59,1
1711147118.472035,4,1
1711147118.472035,6,1
1711147118.472035,9,1
1711147118.472035,12,1
1711147118.472035,14,1
1711147118.472035,25,1
1711147118.472035,33,1
1711147118.472035,35,1
1711147118.472035,40,1
1711147118.472035,41,1
1711147118.472035,43,1
1711147118.472035,44,1
1711147118.472035,47,1
1711147118.472035,56,1
1711147118.472035,59,1
1711147118.5219903,4,1
1711147118.5219903,6,1
1711147118.5219903,9,1
1711147118.5219903,12,1
1711147118.5219903,14,1
1711147118.5219903,25,1
1711147118.5219903,33,1
1711147118.5219903,35,1
1711147118.5219903,40,1
1711147118.5219903,41,1
1711147118.5219903,43,1
1711147118.5219903,44,1
1711147118.5219903,47,1
1711147118.5219903,56,1
1711147118.5219903,59,1
1711147118.5720549,4,1
1711147118.5720549,6,1
1711147118.5720549,9,1
1711147118.5720549,12,1
1711147118.5720549,14,1
1711147118.5720549,25,1
1711147118.5720549,33,1
1711147118.5720549,35,1
1711147118.5720549,40,1
1711147118.5720549,41,1
1711147118.5720549,43,1
1711147118.5720549,44,1
1711147118.5720549,47,1
1711147118.5720549,56,1
1711147118.5720549,59,1
1711147118.5720549,62,1
1711147118.6219923,4,1
1711147118.6219923,5,1
1711147118.6219923,6,1
1711147118.6219923,9,1
1711147118.6219923,12,1
1711147118.6219923,14,1
1711147118.6219923,25,1
1711147118.6219923,33,1
1711147118.6219923,35,1
1711147118.6219923,40,1
1711147118.6219923,41,1
1711147118.6219923,43,1
1711147118.6219923,44,1
1711147118.6219923,47,1
1711147118.6219923,56,1
1711147118.6219923,59,1
1711147118.6219923,64,1
1711147118.6711583,4,1
1711147118.6711583,6,1
1711147118.6711583,7,1
1711147118.6711583,9,1
1711147118.6711583,12,1
1711147118.6711583,14,1
1711147118.6711583,25,1
1711147118.6711583,33,1
1711147118.6711583,35,1
1711147118.6711583,40,1
1711147118.6711583,41,1
1711147118.6711583,43,1
1711147118.6711583,44,1
1711147118.6711583,47,1
1711147118.6711583,56,1
1711147118.6711583,59,1
1711147118.7221372,4,1
1711147118.7221372,6,1
1711147118.7221372,7,1
1711147118.7221372,9,1
1711147118.7221372,12,1
1711147118.7221372,13,1
1711147118.7221372,14,1
1711147118.7221372,18,1
1711147118.7221372,25,1
1711147118.7221372,33,1
1711147118.7221372,35,1
1711147118.7221372,40,1
1711147118.7221372,41,1
1711147118.7221372,43,1
1711147118.7221372,44,1
1711147118.7221372,47,1
1711147118.7221372,49,1
1711147118.7221372,56,1
1711147118.7221372,59,1
1711147118.771226,4,1
1711147118.771226,6,1
1711147118.771226,7,1
1711147118.771226,9,1
1711147118.771226,12,1
1711147118.771226,13,1
1711147118.771226,14,1
1711147118.771226,18,1
1711147118.771226,25,1
1711147118.771226,33,1
1711147118.771226,35,1
1711147118.771226,40,1
1711147118.771226,41,1
1711147118.771226,43,1
1711147118.771226,44,1
1711147118.771226,46,1
1711147118.771226,47,1
1711147118.771226,49,1
1711147118.771226,55,1
1711147118.771226,56,1
1711147118.771226,59,1
1711147118.822123,4,1
1711147118.822123,6,1
1711147118.822123,7,1
1711147118.822123,9,1
1711147118.822123,12,1
1711147118.822123,13,1
1711147118.822123,14,1
1711147118.822123,15,1
1711147118.822123,16,1
1711147118.822123,18,1
1711147118.822123,24,1
1711147118.822123,25,1
1711147118.822123,33,1
1711147118.822123,35,1
1711147118.822123,40,1
1711147118.822123,41,1
1711147118.822123,43,1
1711147118.822123,44,1
1711147118.822123,47,1
1711147118.822123,49,1
1711147118.822123,56,1
1711147118.822123,59,1
1711147118.8721695,4,1
1711147118.8721695,6,1
1711147118.8721695,7,1
1711147118.8721695,9,1
1711147118.8721695,12,1
1711147118.8721695,13,1
1711147118.8721695,14,1
1711147118.8721695,15,1
1711147118.8721695,16,1
1711147118.8721695,18,1
1711147118.8721695,21,1
1711147118.8721695,24,1
1711147118.8721695,25,1
1711147118.8721695,33,1
1711147118.8721695,35,1
1711147118.8721695,40,1
1711147118.8721695,41,1
1711147118.8721695,43,1
1711147118.8721695,44,1
1711147118.8721695,47,1
1711147118.8721695,49,1
1711147118.8721695,56,1
1711147118.8721695,59,1
1711147118.9220064,4,1
1711147118.9220064,6,1
1711147118.9220064,7,1
1711147118.9220064,9,1
1711147118.9220064,12,1
1711147118.9220064,13,1
1711147118.9220064,14,1
1711147118.9220064,15,1
1711147118.9220064,16,1
1711147118.9220064,18,1
1711147118.9220064,21,1
1711147118.9220064,24,1
1711147118.9220064,25,1
1711147118.9220064,32,1
1711147118.9220064,33,1
1711147118.9220064,35,1
1711147118.9220064,36,1
1711147118.9220064,40,1
1711147118.9220064,41,1
1711147118.9220064,43,1
1711147118.9220064,44,1
1711147118.9220064,47,1
1711147118.9220064,49,1
1711147118.9220064,56,1
1711147118.9220064,59,1
1711147118.9720902,2,1
1711147118.9720902,4,1
1711147118.9720902,6,1
1711147118.9720902,7,1
1711147118.9720902,9,1
1711147118.9720902,10,1
1711147118.9720902,12,1
1711147118.9720902,13,1
1711147118.9720902,14,1
1711147118.9720902,15,1
1711147118.9720902,18,1
1711147118.9720902,21,1
1711147118.9720902,24,1
1711147118.9720902,25,1
1711147118.9720902,32,1
1711147118.9720902,33,1
1711147118.9720902,35,1
1711147118.9720902,37,1
1711147118.9720902,40,1
1711147118.9720902,41,1
1711147118.9720902,44,1
1711147118.9720902,47,1
1711147118.9720902,49,1
1711147118.9720902,54,1
1711147118.9720902,56,1
1711147118.9720902,57,1
1711147118.9720902,59,1
1711147119.022292,4,1
1711147119.022292,6,1
1711147119.022292,7,1
1711147119.022292,9,1
1711147119.022292,10,1
1711147119.022292,12,1
1711147119.022292,13,1
1711147119.022292,14,1
1711147119.022292,15,1
1711147119.022292,17,1
1711147119.022292,18,1
1711147119.022292,21,1
1711147119.022292,25,1
1711147119.022292,32,1
1711147119.022292,33,1
1711147119.022292,35,1
1711147119.022292,37,1
1711147119.022292,40,1
1711147119.022292,41,1
1711147119.022292,44,1
1711147119.022292,47,1
1711147119.022292,49,1
1711147119.022292,56,1
1711147119.022292,59,1
1711147119.071186,1,1
1711147119.071186,4,1
1711147119.071186,6,1
1711147119.071186,7,1
1711147119.071186,8,1
1711147119.071186,9,1
1711147119.071186,10,1
1711147119.071186,12,1
1711147119.071186,13,1
1711147119.071186,14,1
1711147119.071186,15,1
1711147119.071186,17,1
1711147119.071186,18,1
1711147119.071186,21,1
1711147119.071186,25,1
1711147119.071186,27,1
1711147119.071186,31,1
1711147119.071186,32,1
1711147119.071186,33,1
1711147119.071186,35,1
1711147119.071186,37,1
1711147119.071186,40,1
1711147119.071186,41,1
1711147119.071186,47,1
1711147119.071186,49,1
1711147119.071186,56,1
1711147119.071186,59,1
1711147119.122186,1,1
1711147119.122186,4,1
1711147119.122186,6,1
1711147119.122186,7,1
1711147119.122186,9,1
1711147119.122186,10,1
1711147119.122186,12,1
1711147119.122186,13,1
1711147119.122186,14,1
1711147119.122186,15,1
1711147119.122186,17,1
1711147119.122186,18,1
1711147119.122186,21,1
1711147119.122186,25,1
1711147119.122186,31,1
1711147119.122186,32,1
1711147119.122186,33,1
1711147119.122186,35,1
1711147119.122186,40,1
1711147119.122186,41,1
1711147119.122186,47,1
1711147119.122186,49,1
1711147119.122186,56,1
1711147119.122186,59,1
1711147119.17219,1,1
1711147119.17219,4,1
1711147119.17219,6,1
1711147119.17219,7,1
1711147119.17219,9,1
1711147119.17219,12,1
1711147119.17219,13,1
1711147119.17219,14,1
1711147119.17219,15,1
1711147119.17219,17,1
1711147119.17219,18,1
1711147119.17219,21,1
1711147119.17219,25,1
1711147119.17219,31,1
1711147119.17219,32,1
1711147119.17219,33,1
1711147119.17219,35,1
1711147119.17219,40,1
1711147119.17219,41,1
1711147119.17219,47,1
1711147119.17219,49,1
1711147119.17219,59,1
1711147119.2223272,1,1
1711147119.2223272,4,1
1711147119.2223272,7,1
1711147119.2223272,9,1
1711147119.2223272,12,1
1711147119.2223272,13,1
1711147119.2223272,14,1
1711147119.2223272,15,1
1711147119.2223272,17,1
1711147119.2223272,18,1
1711147119.2223272,21,1
1711147119.2223272,23,1
1711147119.2223272,25,1
1711147119.2223272,28,1
1711147119.2223272,30,1
1711147119.2223272,31,1
1711147119.2223272,32,1
1711147119.2223272,33,1
1711147119.2223272,35,1
1711147119.2223272,40,1
1711147119.2223272,41,1
